
" CFS 0 1 1 Hôm 0 1 mình thi lại thực tập VL đại cương cùng lớp 1 SHH , phòng thí nghiệm 1 Mình làm bài 1 B còn em bên cạnh làm bài 1 A Lúc làm bài em ấy có mượn máy tính Mà làm xong mình về trước và quên mất lấy lại máy tính Em ơi, em có cầm máy tính hay đã trao cho ai thì liên hệ gấp với chị để thứ này chị thi XSTK, cái máy tính ở nắp có ghi mờ mờ tên chị Nhờ mấy em chung lớp biết bạn nào thi bài 1 A hôm đó thì tag bạn đó vào hộ chị với, bạn đó gầy gầy, thấp thấp, trắng trắng, chỉ nhớ có vậy Cám ơn rất nhiều Ad đăng gấp giúp em với Em là K1 , thứ tới thi CN và MT rồi mà chưa có tài liệu, em học thầy Mân Cho em hỏi anh chị nào còn giữ tài liệu năm trước cho em mượn để tham khảo trước thi và trong thi ạ Em xin cảm ơn 1 Thời gian đóng học phí là từ mấy giờ đến mấy giờ trong ngày vậy ạ Mấy a chị có thể truyền cho tụi em ít kinh nghiệm thi thực tập sinh đại cương với mấy môn khác k , 0 

" CFS Chào các mem cfs này có vẻ hơi nhảm, đừng ném đá nha Mình là girl, có thói quen xấu là thích ăn ngọt , vậy nên mình đã bị sâu răng, bạn mình cũng bị và đã nhổ răng nên vẫn bình thường, còn mình cố níu kéo chiếc răng đó nên giờ bị h ôi m iệng, mình thực sự thấy rất tự ti với điều này, đã đi cạo vôi răng, trám răng, nhưng vẫn k giảm, dù trước đây có quen 1 người và khi a ấy đòi hun, mình đã nói chia tay k biết mọi người nghĩ gì về chuyện này , cho mình ý kiến với, mình đã 0 tuổi, chẳng lẽ phải cô đơn suốt đời sao p s xin đừng troll , 0 

" CFS 1 Nghe đâu IT trường mình giỏi lắm nhưng sao thấy web trường mình yếu như thằng xì ke vậy bị hack sập liên tục Thánh IT nào ngon thì chỉ tui cách làm cho wifi mấy thằng cờ hó phòng tui yếu đi, cho tụi nó bớt chơi game và la to để tui học bài Thi xong tui dẫn đi nhậu pdk", 0 

" CFS 1 0 Thất tình đã hơn năm rồi gần đây thì có cảm giác sắp quên người con gái đó, quên cảm giác đau buồn đã sống cùng năm nên tìm cái gì thiệt tình cảm ướt ác làm sống lại cảm giác thất tình trước thế nên chọn truyện ngôn tình để đọc Ban đầu đọc vài truyện thấy thiệt sến súa bm, hư cấu vl thế mà các thục nữ suốt ngày cứ ôm ngôn tình mà đọc Thê là tìm hiểu sơ lược qua thử, đúng có nhiều thể loại nhưng bị chú ý ngay là NGÔN TÌNH SẮC khá giống ecchi trong anime Nhờ bác gg tìm dùm vài truyện, chọn ngay truyện Tôi muốn chàng nam sủng này Đọc sơ lược truyện thấy khá hấp dẫn, thế là trong đêm khuya thanh vắng thanh tịnh đọc liền chap, khi bản thân đã thõa mãn thì thu dọn xung quanh sạch sẽ ngủ, khuya mai sẽ đọc tiếp Thế là biết vì sao các thục nữ luôn cắm đầu vào ngôn tình, đúng là ngôn tình rất tình cảm, rất ướt nữa Tiện đây nhờ các thục nữ có thể giới thiệu thêm vài truyện cùng thể loại nhớ là ngôn tình sắc Cảm thấy thích các tiểu thư đi săn trai Ps các bạn hủ nữ đừng đừng giới thiệu đam mỹ, đọc qua rồi chỉ thấy tình cảm không thấy ướt, không hứng , 1 

"Cẩn thận nhé mọi người ngày gì mà toàn chuyện xui xẻo http dantri com vn phap luat mot sinh vien bi con do dam chet trong lang dai hoc 0 0 htm", 0 

" CFS 1 Mình đang thích thầm một người, một anh hơn mình tuổi, rất thân thiện và chưa có bồ ảnh nói Mình thực sự rất muốn bắt chuyện mỗi lần gặp ảnh để đứa thân thiết hơn 1 chút, nhưng mình cứ bị ngại cũng ko tự tin nữa Vốn dĩ ko giỏi giao tiếp, nên mình mong các bạn chỉ giáo giúp mình Biên soạn giùm mấy chục câu để mình nói chuyện với ảnh Nghi vấn chưa có bồ, điều tra cho kĩ nha bạn chứ đừng có nghe ảnh nói là tin được liền SOS ", 1 

" CFS 10 To my bad boy a ko muốn bạn gái của a chụp hình sexy ko muốn cô ta ăn mặc quá nỗi e đủ đẹp rồi ko muốn cô ta lười biếng ko muốn cô ta đi club mà ko có a ko muốn cô ta h này mà còn ở ngoài đường mà ko có a ko muốn cô ta tỏ ra tự lập, tỏ ra trưởng thành hơn a Hôm nay e bất ngờ khi nghe được a nói như thế E luôn nghĩ a mạnh mẽ, sẽ ko bao giờ nói ra những lời này E sai rồi E ko phải 1 mẫu tốt, ko phải dv giỏi, khả năng cảm văn cũng chẳng tới đâu, vì thế e cứ ngu ngơ ko hiểu hết nỗi lòng của a E ko thể hứa vs a điều gì, sợ rằng e ko thể thực hiện Chỉ có thể nói e sẽ cố gắng để chúng mình đc vui vẻ khi còn bên cạnh nhau So sorry , miss you, my boy KN where re u my bad boy GATO", 1 

"Lời cuối ngày, coi như là 1 cfs từ ad luôn cũng dc Lâu lắm rồi hôm nay ad mới lặn lội từ Q lên Linh Trung cơ mà thấy chán sao á toàn người lạ đường lạ nói chung là lạ tuốt tuồn tuột chỉ dc đúng 1 cái là mấy bạn nữ trên này xinh nhìn cái thích luôn v chả bù cho ở cơ sở bên Q rồi lèo vèo thế nào lại lượn ra Hồ Đá mà mới ngó qua cái chạy về luôn hình như người ta đang quay phim Hàn Quốc ở đó thì phải Sáng mai lại trở về với 1 NVC Hẹn lần sau trở lại Linh Trung có bạn nào dẫn tớ đi uống trà chanh với nhé dĩ nhiên là tớ mời điều kiện là con gái hoặc Đẹp trai ạ ad HD Chúc mọi người ngủ ngon ", 0 

" CFS 10 1 tạch rùi, đăng kí học lại với cải thiện như thế nào ấy nhỉ mình ở ktx khu A, Hè này mấy bạn gửi đồ ở đâu vậy cho mình hỏi là lập trình web có phải là quản trị mạng ko cảm ơn Tại sao học CNTT hệ ĐH thì lại cho chọn chuyên nghành mình yêu thích còn CĐ lại là nhà trường sắp đặt Bên CĐ có nhiều người giỏi lập trình muốn theo lập trình phần mềm mà trường lại xếp qua học MẠNG còn có những người lập trình ko đc giỏi thì cho học phần mềm Mình thấy vậy ko công bằng chut nào ", 0 

" CFS 11 1 1 Về việc chọn 1 trong môn tự chọn Vì h mình chưa biết lịch môn trả nợ ntn nên nếu h mình chọn cả môn, đợi đến lúc đóng tiền đóng 1 môn đc ko ta bác nào biết chỉ mình với nào Các anh ơi, có thể cho em xin nick Facebook của cô Tú giới thiệu chương trình tiên tiến được không ạ x ", 0 

" CFS 1 Kết bạn 1 không biết chia sẻ sao với mọi người,,,mình là nam,,,, mình sống gần như phụ thuộc cảm xúc, lí trí kém quá,,, mình đăng cfs này, chỉ muốn để tìm một bạn nữ, tâm hồn đủ sến súa để đọc những bức thư tay mình viết, đủ kiên nhẫn để gặm nhắm những cảm xúc đó và có năn g khiếu sến súa để hồi âm cho mình mình chỉ cần vậy thôi, k cần một cái j khác hơn, nhìu khi con tim như muốn xé lồng ngực để chạy tung, nhưng rồi kìm nén mình vẫn còn một niềm tin mãnh lệt rằng, trên đời này vẫn cong những chuyện tình đẹp lắm ai cũng đang đi tìm thì cmt Trong đám bạn mình chơi có đứa bạn FA đã lâu, trong khi những đứa khác lần lượt có gấu Tụi mình cũng thấy tội nó vì vẫn còn cô đơn, nhưng ko phải nó ko muốn có mà ko biết làm sao thoi v Nó học hành ổn đtb trên 0 , hoạt động năng nổ tích cực Dáng người cân đối, mặt mũi dễ coi, da trắng tóc dài Nó biết nấu ăn, làm bánh, cũng khéo tay, biết vẽ vời thiết kế này nọ Tánh tình hoà đồng vui vẻ, cũng bựa lắm Biết quan tâm, lắng nghe, chia sẻ Nó được cái khá tự lập, có đi làm thêm, không thích dựa dẫm đua đòi, không đỏng đảnh chảnh choẹ Nói chung nó là 1 đứa con gái chơi rất được, rất tốt luôn Nó bảo ko phải do nó khó tính hay yêu cầu cao, mà tại chả có ai tiếp cận để biết dc những cái tốt tiềm ẩn của nó v Nó cứ than ế hoài nhưng đồng bọn vẫn chưa biết làm xao để giúp hết, mong dc mọi ngừoi chỉ giáo 1 Sến súa cái này no cmt rồi Ù wao, gái gì mà bớ phệc vại, ad cũng ham nữa, cho ad 1 slot nhá v Gió", 1 

" CFS 1 Gửi cậu, người đã từng cho tớ cảm giác bình yên Lần đầu gặp nhau, tớ vốn dĩ rất ghét cậu, bởi vì cậu là đứa hay đi chọc, đi phá người khác Tới không nghĩ và cũng chưa từng nghĩ chúng ta lại có thể thân nhau Nhưng số phận, chính số phận đã sắp đặt chúng ta gặp nhau, thân nhau, gắn kết với nhau như hình với bóng Cậu, là đứa con xa quê, một thân một mình, lên thành phố học tập, với những bỡ ngỡ, những vấp ngã đầu đời, những lần như thế, cậu luôn chia sẽ với tớ, luôn xem tớ là bờ vai vững chắc Còn tớ, chậc, tớ là ai chứ, tớ là đứa nhút nhát, yếu đuối, tại sao tớ lại luôn tỏ ra mạnh mẽ khi bên cậu chứ Buồn cười thật Dần dần, cả hai nhận ra, chúng ta có những tính cách, những sở thích chung một cách trùng hợp đến lạ thường, cứ y như rằng cậu là bản sao của tớ vậy Nhiều người lầm tưởng chính điều đó sẽ khiến chúng ta bên nhau, thân nhau mãi mãi nhưng tuyệt nhiên không hẳn vậy Bởi vì cậu, tớ là những người quá giống nhau, quá hiểu nhau, cho nên, chúng ta cứ mãi làm khổ nhau, mãi giận nhau vì lí do không đáng, nhiều khi là ngu ngốc Cả hai cứ cho rằng điều đó là làm phiền đến nhau nên cả hai đều im lặng, một sự im lặng đến lạnh người Tớ chưa bao giờ nghĩ rằng một ngày không nói chuyện với cậu lại khó khăn đến thế Tuy giờ mọi chuyện đã ổn, cả hai đều nói chuyện rõ ràng với nhau, nhưng tớ biết rất khó khăn để tớ và cậu có thể lại thân nhau như lúc đầu, đúng không Học kì này chúng ta chọn cách đăng ký khác lớp nhau Không gặp nhau đó có phải là cách tốt nhất bây giờ Tớ nhường câu trả lời lại cho cậu đấy Chúng ta là gì của nhau chứ Sao cứ mãi làm khổ nhau Anh đã hứa bên em để che chở Tại sao vẫn yêu em mà phải mất em NGố", 1 

" CFS 1 11 Bộ tình yêu là thứ giỡn chơi hay sao mà có một số bạn nam thường thách đố nhau tán một bạn nữ nào đó bằng một số chiêu trò nào đó Đến khi bạn nữ kia đổ thì bỏ chạy Mẹ cha cái thằng mất nết kia t ko biết m đã làm vs những ai, nếu không phải là con bạn t cầu xin đừng khai m ra thì t đã qua trường m và đá đít m rồi M nhớ đó m mà còn làm kiểu đó vs cô gái nào khác một lần nữa thì coi chừng bố cho m đi nhặt 10 000 vé xe bus luôn nhé con giai Thân P s Bố nhắm m rồi đấy giai ạ Hôm nay toàn cfs đau não thế nhờ Cơ mà thánh nào cua con người ta rồi bỏ chạy thế mất mặt nam thanh niên US v v Hay là lỡ cá với thằng bạn là tao là GAY cũng có thể cua gái được Khờ ", 1 

" PT Trong chuyên mục Tiêu Điểm Du Lịch Một địa điểm thường được thường xuyên nhắc đến trong những câu chuyện phiếm hàng này Nay đã xuất hiện trong danh sách lựa chọn của bạn Luôn có, khi bạn cần Là một địa điểm sáng giá cho đêm hôm nay Còn chờ điều gì nữa nào v Tất cả Tùy Anh ", 0 

"Đặt ành bìa Nô en ngay nào ", 0 

" CFS 1 1 chào mọi người, em là sinh viên k1 , em sắp kết thúc phần thi học kì này với môn cuối ATPTN Nhưng hiện tại sâu thẳm trong đáy lòng em đang có một nỗi sợ làm em ko thể tập trung được đó là kì 1 em đã rớt một cục chỉ và nợ một mớ môn, sang kì này em thấy được sự siêu tệ hại của mình trong các môn thi vừa rồi,em biết mình lại phải ôm thêm mớ chỉ nợ nần của kì nữa em muốn hỏi nếu kì này nợ nhiều có bị trường làm j mình ko em nghe nói nếu một học kì không qua nổi chỉ sẽ bị đuổi,mà em thấy mình có nguy cơ trên,mấy anh chị cho em hỏi em sẽ bị đuổi chứ ạ Thêm một điều nữa là trong chỉ đó có tính học phần thể dục,anh văn với những chỉ trả nợ không ạ em cảm ơn ạ tks ad đã đăng bài cho mình và nhửng người wan tâm bài của mình em nghe nói nếu 1 học kì không đạt chỉ thì sẽ bị đuổi học Vậy tín chỉ thể dục có tính tích lũy vào đó không vậy các bác Mọi người ơi cho mình hỏi Năm nhất mà fail hết các môn thì có bị đuổi học ko vậy , 0 

" CFS Mấy pé k1 cẩn thận chứ vào trường mà ngây thơ thì anh dụ hết đó nha A thì ko thích loại gái chảnh cho lắm nhưng mà hành hạ gái chảnh cũng là sở thích của a B Thân , 0 

" 10 xin đính chính, t là chủ nhân cfs 0 m là nữ 100 , nhẹ nhàng, nữ tính, giong trong hay, ăn nói nhỏ nhẹ, k tin để lại sdt t gọi lại là biết liền T đang đau lắm, nhưng mà đau thì dc gì, tìm cái gì đó vui vui cho chính m, và cho mọi ng nên t viết theo phong cách vui mà vẫn chưa đựng nỗi niềm của t, tình yêu k phải tất cả, chúc nhũng ai đang đau giống t sẽ sớm tìm dc niềm vui dù chỉ là nhỏ nhất, góp cát thành sa mạc ấy, con trai ai thấy nhột thì xem lại chính mình đi nhá THM ", 1 

"ad tự giới thiệu đẹp chai , thông manh , học cũng tạm , gọn gàng , sạch sẽ, nấu ăn 1 mình ngon và ảo tưởng sức mạnh cần tìm chỗ ở trong tp cho năm học típ theo , bạn nào có chỉ mình với , ở đợ hay osin cũng được ", 0 

" 11 0 Cfs này e xjn gửi đến a có njck FB là Prince Juan Frédo tạj vì e ko pjt tên thật của a KHTN, hình như là khoa hóa thì pải e pjt fb a mà e ko dám kết pạn ngày hum nay, lúc ở quán kum gà xối mỡ truoc trường khtn, e đã gặp lại a dag an kum vs 1 đám pạn a, và hjh như a ko nhan ra điều đó ah a thix màu đen paj hok a mấy thág rồi e mới gặp lại a ấn tượg mà e biết a là lúc a còn làm phục vụ ở quán nước gần trạm y tế ktx năm ngoái vào 1 puj tối kuj tuần, e đã vao uống nước với pạn, vô tình e đã nghe a hát bài Lốj nhỏ vào đờj, khi hát tới câu Anh sẽ là lốj nhỏ để em bước vào đời, em đã chọc lại a là lối nhỏ đó có ai vào chưa a a chỉ cười mỉm và nói từ tốn chưa e ah và sau do e nghe thấy a hát paj đánh mất cug rat hay, mà pải công nhận là a hát y như đàm vĩnh hưng thjt xưa h e chỉ biết nge nhạc hàn, vậy mà tự nhjên bữa đó e nge bài đó, e lại cảm thấy thjx và từ đó e cug hay tới wan đó ăn đề mog dc gặp a, nge a hat năm học nay, e vào wan đó thj ko thấy a nữa, hỏi cô chủ wan thj mới pjt a đã chuyển lên q học, tự nhjen có 1 cái nỗi pun j đó trong e, ko còn ai hát cho e nghe nhắc toj đây hj vọng a đã nhớ ra e là ai nói thật là a cũng ko đẹp traj bag mấy dv hàn quốc, a cug ko giốg mấy ng âu mỹ, nhưng khuôn mặt a có 1 nét j đó rất châu Á a ah, e chỉ muốn nói với a một điều là ad ơi đăg giúp mjh cfs này nha, vì mjh là kon gáj nên mjh ko dám vô cfs tỏ tjh của khtn , 1 

"Mọi hình ảnh và tên khoa ad từ web trường http www hcmus edu vn index php option com content task view id Itemid ","story" "KHTN Confession updated their cover photo ", 0 

" CFS các anh chị cho em hỏi trường mình có quy định trong giai đoạn đại cương tích lũy bao nhiêu tín chỉ mới được đăng ký chuyên ngành không ạ Hoặc nợ tối thiểu bao nhiêu tín chỉ thì được đăng ký chuyên ngành ạ Tình hình là mới có điểm và em thấy hơi hoang mang vì em nay năm rồi mà tín chỉ tích lũy chỉ đc chưa tính TD ạ N G U ", 0 

" CFS 1 Cần tìm fb bạn nữ dẫn học thuật khoa Điện tử, chỉ biết bạn học k1 , thật ra lớn hơn mình 1 khoá, nhưng chắc không sao Mình gửi 1 cfs rồi mà vẫn chưa tìm được nữa Help me please gửi anh Thành Lợi và anh Nhật Tài Hai anh thông minh lắm í, em yêu quý anh từ khi thi Thách Thức 01 mất rồi ad đang sớm giúp mình đc ko ạ không biết có bạn nữ nào fan marvel ko nhỉ, tại đi với nam hoài chán lắm rồi chiều mai đi coi civil war với mình được không nhỉ v nam, múi dồn 1, 1m , kính cận hết v Cho mình xin fb các hoa khôi của từng lớp đc không Trưa ngày thấy 1 bạn cực dth, ngồi 1 mình ở hành lan gần thư viện Rất muốn làm qen nhưng lúc đó không đủ can đảm H không biết tìm cách làm qen như thế nào SHCNSH 1 em không xinh khó gần gây thương nhớ tôi thích em 1 biết rồi thì đừng nghỉ chơi tôi Min ", 0 

" CFS Các bạn cho mình hỏi Sáng thứ tiết 1 có khoa nào học thể dục môn cầu lông không Mình chỉ rỗi mỗi buổi đó thôi mà giờ mún đăng ký để học Ad đăng gấp giúp mình nhé vì ngày là hết hạn đăng ký rồi Gemini ", 0 

" CFS 1 1 Muốn ôm chầm ai đó khóc nức nở, nhưng sao chẳng làm dc, chỉ là ko muốn ai thấy tôi như thế, chịu đựng 1 mình có lẽ sẽ tốt hơn nhưng sao vẫn thấy khó quá, tim cứ rang lên như ko còn biết j nữa, hình như nó muốn biểu tình với tôi vì tại tôi nên nó mới phải bị như thế, suốt ngày với cái dây phone để ko cho bất cứ cái suy nghĩ nào vào đầu nhưng cũng đã phai tác dụng rồi, ko dc lụy lạc hay 1 phút mềm yếu, giấc mơ của mình phải tự mình làm lấy, dù có đau cũng phải làm dc ngen vì cả thế giới của tôi là ở đó, dù ai nói tôi ngu thì tôi cũng phải mạnh mẽ vì đó là hạnh phúc mà tôi đã chọn, tôi làm dc thôi nếu ko sẽ đau hơn và hối hận mất, cố lên tôi ơi vì cái thế giới đẹp tôi đã chọn mạnh mẽ lên nào, những lúc yếu lòng ai chẳng như thế Cố gắng lên cô gái D", 1 

" CFS 1 Mình không biết vì một lý do gì mà đã lần mình viết cfs rồi Nội dung khác nhau, dài, ngắn, câu từ đều như những dòng này vẫn không được post Mình không trách ad vì bất cứ lý do gì hết, mình nghĩ ai cũng có sai sót, hay quy tắc nào đó Nếu đây là lần thứ , chắc có lẽ page này không dành cho mình Cảm ơn P s có thể bài của thớt được gộp hoặc là lọc nội dung rồi Nhắc lại 1 số bài sẽ không đăng hoặc đăng gộp 1 teencode phản cảm chỉ trích cá nhân hoặc đoàn thể tùy trường hợp học tập các ban có thể vào group trường đăng , hoặc ít nhất bạn cùng lớp cũng biết thì nên chủ động hỏi v xXx ", 0 

" CFS Em chỉ nghe giang hồ đồn đại là anh Quang với anh Triều lớp 1 có gì đó, mà em không biết có gì không nữa, hic hic, tại em nói thiệt e để ý thấy thích một trong hai anh ak, hihi, mong anh chị post lên để em được biết thêm thông tin nha, hồi qua ở ktx khu A em gặp anh ấy nữa, hình như a ấy đang nhìn tìm ai ak,hi, a ấy trong có vẽ dễ thương ak m n, hi, em nhìn hoài hà hihi, em mong là điều em nghĩ sẽ là đúng dkr ", 1 

"Chào mừng năm Quốc khánh 1 01 , ngày Chủ tịch Hồ Chí Minh đã thay mặt Chính phủ lâm thời đọc bản Tuyên ngôn độc lập tuyên bố với nhân dân Việt Nam và thế giới rằng Nước Việt Nam Dân chủ Cộng hòa đã ra đời jl ", 0 

"HẠI NÃO ĐÊM KHUYA TẬP đê r r Các bạn hãy đọc hết đoạn bên dưới trong vòng 0 giây Ghi âm gửi lại cho AD r r Như lần trước nếu ai làm được sẽ được tặng một thẻ card đt 0k r r jl r r PS Hiện giờ chưa có ai lấy được 0k r PS Không chơi trò cắt dán tua r PS Sáng mai thức dậy kiểm tra","story" "KHTN Confession with Thu Hằng ", 0 

"CFS Lần thứ t nói lại lần nữa là tắt ngay cái thể loại nhạc đó đi Than vãn thì làm được gì Có vui không M có FA nữa đâu mà nghe mấy cái bài nhạc đó Đừng ép t nghe thứ nhạc ca thán thất tình đó lần nữa T FA nhưng không có nghĩa là t buồn và thất vọng Lần này là có hành động rồi đó Cộng thêm mấy dòng thông báo ở chỗ công khai hơn nữa Đừng để có thêm lần thứ Nếu m thấy t khó tính thì cứ thoải mái mà đi T không thích níu giữ T đều giữ ở đây này Trong trái tim của một FA luôn sống vui khỏe với đời Nhắc lại là cứ ra đi nếu thích XL không rãnh để níu giữ MERRY xMAS ", 0 

"Ngắn nhưng cực chất Các bạn nghĩ sao https www youtube com watch v vTaSCSe hJk THM ", 0 

" 0 Mình là boy BK thấy mấy bạn nữ bên KHTN xinh xắn muốn làm quen nhưng khó quá hôm nay đăng Confession này với mong muốn nhỏ nhoi là tìm được 1 bạn nữ nào đó có thể chia sẻ những chuyện buồn dzui p s ad chẳng hạn nà cũng muốn tìm đây AS ", 1 

" CFS 100 0 Bao lâu rồi anh nhỉ Bao lâu rồi anh và em trở thành hai người xa lạ Chúng ta vẫn sống đúng nơi chúng ta vẫn sống, nhưng sao cứ như hai thế giới khác nhau Anh và em đến với nhau tình cờ và cũng xa nhau một cách trống vánh Em đã từng tưởng tượng đến cảnh này rất lâu rồi, nhưng sao vẫn mặn đắng đến không tưởng Em chấp nhận để anh ra đi bằng cách nói lời chia tay, em không hề muốn thế, nhưng có lẽ đó là cách tốt nhất để em có thể giữ lại cho mình chút sĩ diện Và thế là anh ra đi Không như bao lần, em không còn khóc nhiều nữa, cũng chẳng còn dằn vặt bản thân Em cố gắng vùi đầu vào những thứ khác để quên đi anh Dường như em thấy mình vẫn ổn, vẫn cười đùa và nói chuyện mỗi ngày Em đã hứa với anh là sẽ sống tốt rồi mà, đúng như thế, em phải sống thật tốt chứ Em sẽ không như những cô gái khác, không muốn hành hạ bản thân để ràng buộc bất cứ ai Hình như em vẫn còn nhớ anh Ban ngày em thấy rất bình thường, vui vẻ và nói nhiều Nhưng tại sao một ngày lại không chỉ có ban ngày nhỉ Mỗi khi ngủ, em lại sợ cái cảm giác mơ thấy anh Khi em vừa thiu thiu ngủ thường nghe thấy giọng anh nói qua điện thoại, rồi cả những chuyện kinh dị, chết chóc Thật đáng sợ Nhưng em vẫn phải ngủ vì không ngủ sao mà sống được Em và anh đã chia tay, em cũng không mong chờ gì nữa Vậy nên anh đừng có nhớ về em nữa, em không muốn ngày nào cũng mơ về anh đâu Anh à, hãy để em ngủ yên , 1 

" CFS 10 Tình hình rất mê cờ tướng Có ai có link game cờ tướng hay ko Share với Để tải về chơi giết thời gian, chứ giờ ít còn bạn nào thích bỏ thời gian đánh nữa KN ", 0 

" CFS 1 Hiện Trung tâm Hỗ trợ Sinh viên ĐH KHTN Cơ sở 1 đang có giữ 01 cái bóp do 01 bạn sinh viên nhặt được trước Bên trong hiện còn các loại giấy tờ 01 CMND, 01 bằng lái xe, 01 thẻ sinh viên, 01 thẻ ngân hàng Agribank Thông tin chủ nhân NGUYỄN ĐÌNH THÔNG MSSV 1111 1 KHOA Toán Tin học Vậy ai là chủ nhân hoặc biết chủ nhân của cái bóp vui lòng liên hệ TTHTSV trực tiếp để nhận lại SĐT 0 0 gặp anh Bá Trọng SOS ", 0 

" 1 0 Gửi một bạn nữ 1 TTH người đã tàn phá, đục khoét và càn quét tâm hồn lẫn trái tim tôi Chắc đây là cái Cfs cuối cùng, để anh gửi tâm trạng này vào gió Chứ viết nhiều quá thì chúng bạn nó phát hiện Nhiều khi anh hoang mang, bàng hoàng và hoảng sợ khi thấy em Nên niềm vui nếu anh có được em không đơn giản là làm việc tào lao,rồi vội chia tay sau 1 tháng Mà là những chiều lang thang chở em trên chiếc xe máy cà tàng,rồi cùng em ăn uống này nọ và cùng nhau ngồi chém gió Rồi tối về tâm sự bên điện thoại ,cho tới 1 giờ sáng Anh từng nghĩ nếu mình có phận,thì chờ bao lâu anh cũng sẵn sàng Chỉ sợ khi phận chưa tới thì duyên đứa đã vội rẽ ngang Thôi anh lại trúng gió say nắng tập rồi, nên chúc em thi học kỳ may mắn lần sau nha jl ", 1 

"Cần lắm một tấm lòng http dantri com vn tam long nhan ai em be danh giay cho chet tren he pho 0 0 htm", 0 

" 0 Gửi đến người đẹp chai anh L A T và em L V H Có lẽ những ngày cắm trại vừa qua của khoa Sinh có quá nhiều niềm vui và kỉ niệm đẹp Nhưng kỉ niệm tui không thể nào quên là trong hoàn cảnh éo le nhứt tui đã phải buộc mình đi tắm ở cái WC của nam còn 1 đứa em gái nữa H T Không biết mấy bạn ngĩ sao tui thì tui thấy Thà sạch còn hơn ở bẩn, thà nhanh gọn chứ không phải chờ lâu Và cái hoàn cảnh đó nó là như thế này đây h chìu, cả 1 ban Ban này k tiện nói ở đây đi ra biển tắm trong khi đó các bạn trại sinh thì về gần hết Ui tưởng mình ra biển trễ,về thì mọi người tắm rửa hết rùi chứ, eo ui về thấy cái WC nó đông như kiến mà còn nghe đồn phong phanh HẾT NƯỚC , úi trời tui là tui bẩn lắm rùi đó, nước biển đầy người không tắm là chik Xách quần áo ra đứng xếp hàng như mọi người, ai ngờ đông quá, số lượng nữ thì đông hơn nam, nước sắp hết chờ chắc chết Thế là tui quyết định qua cái mà tui chọn đỡ chờ lâu mà không sợ hết nước may có con nhỏ em nữa Đứng ngoài chờ, còn có mấy người nữa là xong ah mà cũng quái thiệt nam gì mà tắm lâu thế không biết, không biết kì cọ kiểu gì, chờ gì cả tiếng đồng hồ mà thấy có mấy cái mặt leo queo đi ra, bảo thì trong vọng ra vô tắm chung, chắc cũng có mấy người tắm chung đây Thậm chí có mấy người còn tắm LỘ THIÊNG á cái này đứa em nó bảo,hehe Mình thì chờ lâu muỗi cắn mà mấy ông nam nhởn nhơ thấy ghét Cuối cùng cũng vô, tưởng cái kết cấu của cái giống nữ ai ngờ cửa thì không có, có tấm rèm che, mà che cũng không hết nữa bạn nào mún biết thì tui cho địa chỉ khám pá , cái kiểu gì thế không biết Ui,sợ, không dám đi tắm nổi, ai ngờ có ông nam đẹp chai nhận ở lại canh cửa bên ngoài tự nguyện zậy mà anh L A T nói Tui là tui chưa canh cho em gái tắm nữa mà lần này lần đầu tiên phải đi canh cửa cho mấy cô , hehe có chút yên tâm Đúng là có tham quan mới biết cái kết cấu của WC nam bất đắt dĩ Nước nó chảy như cà phê nhỏ giọt ui ui, trách nhầm mí bạn nam tắm lâu xin lỗi mấy bạn nhé tắm xong khỏe gì đâu, hehe bên WC nữ 1 dàn đang đứng chờ như mình phải nhanh không, ngại gì không biết , ý mà 1 lúc cũng có mí người giống mình Đó là 1 kỉ niệm không quên trong kì cắm trại lần này, cảm ơn anh em đẹp chai nhé Hi vọng không còn gặp cảnh như vậy nữa không được khai tui ra nếu ai biết tui nhé tha thiết ", 0 

" 0 rồi ăn sang xíu chắc hông sao Khờ ", 0 

" CFS Muốn được làm quen Ta gặp e mới có một lần , Mà sao giống tựa quá quen thân Hình như cảm nhận qua lời nói Đất Quãng thân thương thấy thật gần , Em Quãng Nam còn ta Quãng Ngãi Xa quê hương những tháng năm dài Găp nhau ta muốn làm quen mãi , Gần gũi bên nhau với những ngày Nguyên Bình P s Lâu lắm rồi ko có dịp về lại miền Trung lòng buồn man mác vs bài này ", 1 

" CFS Mình cho bạn được phép đùa, nhưng đừng đùa quá lố KHông vui đâu, cuối cùng người đau sẽ là bạn đấy, vậy nhé ", 0 

"Ai giống ad không Sky ơi đâu rồi Z U N", 0 

